,value,trial,game,participant,condition,experiment,dyad,mapping
1177,40.0,77,1,c14_p1,control,4.0,c14,s
1178,41.0,78,1,c14_p1,control,4.0,c14,s
1179,42.0,79,1,c14_p1,control,4.0,c14,s
1180,43.0,80,1,c14_p1,control,4.0,c14,s
1181,44.0,81,1,c14_p1,control,4.0,c14,s
1182,45.0,82,1,c14_p1,control,4.0,c14,s
1183,46.0,83,1,c14_p1,control,4.0,c14,s
1184,46.0,84,1,c14_p1,control,4.0,c14,s
1185,46.0,85,1,c14_p1,control,4.0,c14,s
1186,46.0,86,1,c14_p1,control,4.0,c14,s
1187,46.0,87,1,c14_p1,control,4.0,c14,s
1188,47.0,88,1,c14_p1,control,4.0,c14,s
1189,48.0,89,1,c14_p1,control,4.0,c14,s
1190,49.0,90,1,c14_p1,control,4.0,c14,s
1191,50.0,91,1,c14_p1,control,4.0,c14,s
1192,51.0,92,1,c14_p1,control,4.0,c14,s
1193,52.0,93,1,c14_p1,control,4.0,c14,s
1194,53.0,94,1,c14_p1,control,4.0,c14,s
1195,54.0,95,1,c14_p1,control,4.0,c14,s
1196,55.0,96,1,c14_p1,control,4.0,c14,s
1197,55.0,97,1,c14_p1,control,4.0,c14,s
1198,55.0,98,1,c14_p1,control,4.0,c14,s
1199,56.0,99,1,c14_p1,control,4.0,c14,s
1200,0.0,0,1,c15_p1,control,4.0,c15,s
1201,1.0,1,1,c15_p1,control,4.0,c15,s
1202,2.0,2,1,c15_p1,control,4.0,c15,s
1203,3.0,3,1,c15_p1,control,4.0,c15,s
1204,3.0,4,1,c15_p1,control,4.0,c15,s
1205,3.0,5,1,c15_p1,control,4.0,c15,s
1206,3.0,6,1,c15_p1,control,4.0,c15,s
1207,3.0,7,1,c15_p1,control,4.0,c15,s
1208,4.0,8,1,c15_p1,control,4.0,c15,s
1209,4.0,9,1,c15_p1,control,4.0,c15,s
1210,4.0,10,1,c15_p1,control,4.0,c15,s
1211,4.0,11,1,c15_p1,control,4.0,c15,s
1212,5.0,12,1,c15_p1,control,4.0,c15,s
1213,6.0,13,1,c15_p1,control,4.0,c15,s
1214,6.0,14,1,c15_p1,control,4.0,c15,s
1215,6.0,15,1,c15_p1,control,4.0,c15,s
1216,6.0,16,1,c15_p1,control,4.0,c15,s
1217,6.0,17,1,c15_p1,control,4.0,c15,s
1218,6.0,18,1,c15_p1,control,4.0,c15,s
1219,6.0,19,1,c15_p1,control,4.0,c15,s
1220,7.0,20,1,c15_p1,control,4.0,c15,s
1221,7.0,21,1,c15_p1,control,4.0,c15,s
1222,7.0,22,1,c15_p1,control,4.0,c15,s
1223,7.0,23,1,c15_p1,control,4.0,c15,s
1224,7.0,24,1,c15_p1,control,4.0,c15,s
1225,8.0,25,1,c15_p1,control,4.0,c15,s
1226,8.0,26,1,c15_p1,control,4.0,c15,s
1227,8.0,27,1,c15_p1,control,4.0,c15,s
1228,8.0,28,1,c15_p1,control,4.0,c15,s
1229,8.0,29,1,c15_p1,control,4.0,c15,s
1230,9.0,30,1,c15_p1,control,4.0,c15,s
1231,10.0,31,1,c15_p1,control,4.0,c15,s
1232,10.0,32,1,c15_p1,control,4.0,c15,s
1233,10.0,33,1,c15_p1,control,4.0,c15,s
1234,11.0,34,1,c15_p1,control,4.0,c15,s
1235,11.0,35,1,c15_p1,control,4.0,c15,s
1236,11.0,36,1,c15_p1,control,4.0,c15,s
1237,12.0,37,1,c15_p1,control,4.0,c15,s
1238,12.0,38,1,c15_p1,control,4.0,c15,s
1239,12.0,39,1,c15_p1,control,4.0,c15,s
1240,13.0,40,1,c15_p1,control,4.0,c15,s
1241,13.0,41,1,c15_p1,control,4.0,c15,s
1242,13.0,42,1,c15_p1,control,4.0,c15,s
1243,13.0,43,1,c15_p1,control,4.0,c15,s
1244,13.0,44,1,c15_p1,control,4.0,c15,s
1245,14.0,45,1,c15_p1,control,4.0,c15,s
1246,15.0,46,1,c15_p1,control,4.0,c15,s
1247,15.0,47,1,c15_p1,control,4.0,c15,s
1248,15.0,48,1,c15_p1,control,4.0,c15,s
1249,15.0,49,1,c15_p1,control,4.0,c15,s
1250,15.0,50,1,c15_p1,control,4.0,c15,s
1251,16.0,51,1,c15_p1,control,4.0,c15,s
1252,16.0,52,1,c15_p1,control,4.0,c15,s
1253,16.0,53,1,c15_p1,control,4.0,c15,s
1254,16.0,54,1,c15_p1,control,4.0,c15,s
1255,16.0,55,1,c15_p1,control,4.0,c15,s
1256,17.0,56,1,c15_p1,control,4.0,c15,s
1257,17.0,57,1,c15_p1,control,4.0,c15,s
1258,17.0,58,1,c15_p1,control,4.0,c15,s
1259,17.0,59,1,c15_p1,control,4.0,c15,s
1260,17.0,60,1,c15_p1,control,4.0,c15,s
1261,18.0,61,1,c15_p1,control,4.0,c15,s
1262,18.0,62,1,c15_p1,control,4.0,c15,s
1263,18.0,63,1,c15_p1,control,4.0,c15,s
1264,18.0,64,1,c15_p1,control,4.0,c15,s
1265,18.0,65,1,c15_p1,control,4.0,c15,s
1266,19.0,66,1,c15_p1,control,4.0,c15,s
1267,19.0,67,1,c15_p1,control,4.0,c15,s
1268,19.0,68,1,c15_p1,control,4.0,c15,s
1269,19.0,69,1,c15_p1,control,4.0,c15,s
1270,19.0,70,1,c15_p1,control,4.0,c15,s
1271,20.0,71,1,c15_p1,control,4.0,c15,s
1272,20.0,72,1,c15_p1,control,4.0,c15,s
1273,20.0,73,1,c15_p1,control,4.0,c15,s
1274,20.0,74,1,c15_p1,control,4.0,c15,s
1275,20.0,75,1,c15_p1,control,4.0,c15,s
1276,20.0,76,1,c15_p1,control,4.0,c15,s
1277,20.0,77,1,c15_p1,control,4.0,c15,s
1278,20.0,78,1,c15_p1,control,4.0,c15,s
1279,20.0,79,1,c15_p1,control,4.0,c15,s
1280,20.0,80,1,c15_p1,control,4.0,c15,s
1281,21.0,81,1,c15_p1,control,4.0,c15,s
1282,22.0,82,1,c15_p1,control,4.0,c15,s
1283,22.0,83,1,c15_p1,control,4.0,c15,s
1284,23.0,84,1,c15_p1,control,4.0,c15,s
1285,24.0,85,1,c15_p1,control,4.0,c15,s
1286,25.0,86,1,c15_p1,control,4.0,c15,s
1287,25.0,87,1,c15_p1,control,4.0,c15,s
1288,26.0,88,1,c15_p1,control,4.0,c15,s
1289,27.0,89,1,c15_p1,control,4.0,c15,s
1290,27.0,90,1,c15_p1,control,4.0,c15,s
1291,28.0,91,1,c15_p1,control,4.0,c15,s
1292,28.0,92,1,c15_p1,control,4.0,c15,s
1293,29.0,93,1,c15_p1,control,4.0,c15,s
1294,29.0,94,1,c15_p1,control,4.0,c15,s
1295,29.0,95,1,c15_p1,control,4.0,c15,s
1296,29.0,96,1,c15_p1,control,4.0,c15,s
1297,29.0,97,1,c15_p1,control,4.0,c15,s
1298,29.0,98,1,c15_p1,control,4.0,c15,s
1299,30.0,99,1,c15_p1,control,4.0,c15,s
1300,0.0,0,1,c16_p1,control,4.0,c16,s
1301,1.0,1,1,c16_p1,control,4.0,c16,s
1302,1.0,2,1,c16_p1,control,4.0,c16,s
1303,1.0,3,1,c16_p1,control,4.0,c16,s
1304,1.0,4,1,c16_p1,control,4.0,c16,s
1305,1.0,5,1,c16_p1,control,4.0,c16,s
1306,2.0,6,1,c16_p1,control,4.0,c16,s
1307,2.0,7,1,c16_p1,control,4.0,c16,s
1308,2.0,8,1,c16_p1,control,4.0,c16,s
1309,3.0,9,1,c16_p1,control,4.0,c16,s
1310,3.0,10,1,c16_p1,control,4.0,c16,s
1311,3.0,11,1,c16_p1,control,4.0,c16,s
1312,3.0,12,1,c16_p1,control,4.0,c16,s
1313,4.0,13,1,c16_p1,control,4.0,c16,s
1314,4.0,14,1,c16_p1,control,4.0,c16,s
1315,4.0,15,1,c16_p1,control,4.0,c16,s
1316,4.0,16,1,c16_p1,control,4.0,c16,s
1317,5.0,17,1,c16_p1,control,4.0,c16,s
1318,5.0,18,1,c16_p1,control,4.0,c16,s
1319,5.0,19,1,c16_p1,control,4.0,c16,s
1320,6.0,20,1,c16_p1,control,4.0,c16,s
1321,6.0,21,1,c16_p1,control,4.0,c16,s
1322,7.0,22,1,c16_p1,control,4.0,c16,s
1323,7.0,23,1,c16_p1,control,4.0,c16,s
1324,7.0,24,1,c16_p1,control,4.0,c16,s
1325,7.0,25,1,c16_p1,control,4.0,c16,s
1326,7.0,26,1,c16_p1,control,4.0,c16,s
1327,7.0,27,1,c16_p1,control,4.0,c16,s
1328,7.0,28,1,c16_p1,control,4.0,c16,s
1329,7.0,29,1,c16_p1,control,4.0,c16,s
1330,8.0,30,1,c16_p1,control,4.0,c16,s
1331,9.0,31,1,c16_p1,control,4.0,c16,s
1332,10.0,32,1,c16_p1,control,4.0,c16,s
1333,10.0,33,1,c16_p1,control,4.0,c16,s
1334,10.0,34,1,c16_p1,control,4.0,c16,s
1335,11.0,35,1,c16_p1,control,4.0,c16,s
1336,11.0,36,1,c16_p1,control,4.0,c16,s
1337,11.0,37,1,c16_p1,control,4.0,c16,s
1338,12.0,38,1,c16_p1,control,4.0,c16,s
1339,12.0,39,1,c16_p1,control,4.0,c16,s
1340,12.0,40,1,c16_p1,control,4.0,c16,s
1341,12.0,41,1,c16_p1,control,4.0,c16,s
1342,12.0,42,1,c16_p1,control,4.0,c16,s
1343,12.0,43,1,c16_p1,control,4.0,c16,s
1344,12.0,44,1,c16_p1,control,4.0,c16,s
1345,12.0,45,1,c16_p1,control,4.0,c16,s
1346,12.0,46,1,c16_p1,control,4.0,c16,s
1347,12.0,47,1,c16_p1,control,4.0,c16,s
1348,13.0,48,1,c16_p1,control,4.0,c16,s
1349,14.0,49,1,c16_p1,control,4.0,c16,s
1350,15.0,50,1,c16_p1,control,4.0,c16,s
1351,15.0,51,1,c16_p1,control,4.0,c16,s
1352,15.0,52,1,c16_p1,control,4.0,c16,s
1353,16.0,53,1,c16_p1,control,4.0,c16,s
1354,17.0,54,1,c16_p1,control,4.0,c16,s
1355,17.0,55,1,c16_p1,control,4.0,c16,s
1356,18.0,56,1,c16_p1,control,4.0,c16,s
1357,19.0,57,1,c16_p1,control,4.0,c16,s
1358,20.0,58,1,c16_p1,control,4.0,c16,s
1359,21.0,59,1,c16_p1,control,4.0,c16,s
1360,22.0,60,1,c16_p1,control,4.0,c16,s
1361,23.0,61,1,c16_p1,control,4.0,c16,s
1362,23.0,62,1,c16_p1,control,4.0,c16,s
1363,23.0,63,1,c16_p1,control,4.0,c16,s
1364,23.0,64,1,c16_p1,control,4.0,c16,s
1365,23.0,65,1,c16_p1,control,4.0,c16,s
1366,24.0,66,1,c16_p1,control,4.0,c16,s
1367,25.0,67,1,c16_p1,control,4.0,c16,s
1368,26.0,68,1,c16_p1,control,4.0,c16,s
1369,27.0,69,1,c16_p1,control,4.0,c16,s
1370,27.0,70,1,c16_p1,control,4.0,c16,s
1371,27.0,71,1,c16_p1,control,4.0,c16,s
1372,27.0,72,1,c16_p1,control,4.0,c16,s
1373,27.0,73,1,c16_p1,control,4.0,c16,s
1374,28.0,74,1,c16_p1,control,4.0,c16,s
1375,29.0,75,1,c16_p1,control,4.0,c16,s
1376,30.0,76,1,c16_p1,control,4.0,c16,s
1377,31.0,77,1,c16_p1,control,4.0,c16,s
1378,32.0,78,1,c16_p1,control,4.0,c16,s
1379,32.0,79,1,c16_p1,control,4.0,c16,s
1380,32.0,80,1,c16_p1,control,4.0,c16,s
1381,33.0,81,1,c16_p1,control,4.0,c16,s
1382,34.0,82,1,c16_p1,control,4.0,c16,s
1383,35.0,83,1,c16_p1,control,4.0,c16,s
1384,36.0,84,1,c16_p1,control,4.0,c16,s
1385,37.0,85,1,c16_p1,control,4.0,c16,s
1386,38.0,86,1,c16_p1,control,4.0,c16,s
1387,39.0,87,1,c16_p1,control,4.0,c16,s
1388,39.0,88,1,c16_p1,control,4.0,c16,s
1389,40.0,89,1,c16_p1,control,4.0,c16,s
1390,41.0,90,1,c16_p1,control,4.0,c16,s
1391,42.0,91,1,c16_p1,control,4.0,c16,s
1392,43.0,92,1,c16_p1,control,4.0,c16,s
1393,44.0,93,1,c16_p1,control,4.0,c16,s
1394,45.0,94,1,c16_p1,control,4.0,c16,s
1395,46.0,95,1,c16_p1,control,4.0,c16,s
1396,47.0,96,1,c16_p1,control,4.0,c16,s
1397,48.0,97,1,c16_p1,control,4.0,c16,s
1398,48.0,98,1,c16_p1,control,4.0,c16,s
1399,48.0,99,1,c16_p1,control,4.0,c16,s
1400,0.0,0,1,c17_p1,control,4.0,c17,s
1401,0.0,1,1,c17_p1,control,4.0,c17,s
1402,0.0,2,1,c17_p1,control,4.0,c17,s
1403,1.0,3,1,c17_p1,control,4.0,c17,s
1404,1.0,4,1,c17_p1,control,4.0,c17,s
1405,1.0,5,1,c17_p1,control,4.0,c17,s
1406,2.0,6,1,c17_p1,control,4.0,c17,s
1407,3.0,7,1,c17_p1,control,4.0,c17,s
1408,4.0,8,1,c17_p1,control,4.0,c17,s
1409,5.0,9,1,c17_p1,control,4.0,c17,s
1410,6.0,10,1,c17_p1,control,4.0,c17,s
1411,7.0,11,1,c17_p1,control,4.0,c17,s
1412,8.0,12,1,c17_p1,control,4.0,c17,s
1413,9.0,13,1,c17_p1,control,4.0,c17,s
1414,10.0,14,1,c17_p1,control,4.0,c17,s
1415,11.0,15,1,c17_p1,control,4.0,c17,s
1416,12.0,16,1,c17_p1,control,4.0,c17,s
1417,13.0,17,1,c17_p1,control,4.0,c17,s
1418,14.0,18,1,c17_p1,control,4.0,c17,s
1419,15.0,19,1,c17_p1,control,4.0,c17,s
1420,16.0,20,1,c17_p1,control,4.0,c17,s
1421,17.0,21,1,c17_p1,control,4.0,c17,s
1422,18.0,22,1,c17_p1,control,4.0,c17,s
1423,19.0,23,1,c17_p1,control,4.0,c17,s
1424,20.0,24,1,c17_p1,control,4.0,c17,s
1425,21.0,25,1,c17_p1,control,4.0,c17,s
1426,22.0,26,1,c17_p1,control,4.0,c17,s
1427,23.0,27,1,c17_p1,control,4.0,c17,s
1428,24.0,28,1,c17_p1,control,4.0,c17,s
1429,25.0,29,1,c17_p1,control,4.0,c17,s
1430,26.0,30,1,c17_p1,control,4.0,c17,s
1431,27.0,31,1,c17_p1,control,4.0,c17,s
1432,27.0,32,1,c17_p1,control,4.0,c17,s
1433,27.0,33,1,c17_p1,control,4.0,c17,s
1434,27.0,34,1,c17_p1,control,4.0,c17,s
1435,27.0,35,1,c17_p1,control,4.0,c17,s
1436,28.0,36,1,c17_p1,control,4.0,c17,s
1437,29.0,37,1,c17_p1,control,4.0,c17,s
1438,30.0,38,1,c17_p1,control,4.0,c17,s
1439,31.0,39,1,c17_p1,control,4.0,c17,s
1440,32.0,40,1,c17_p1,control,4.0,c17,s
1441,33.0,41,1,c17_p1,control,4.0,c17,s
1442,34.0,42,1,c17_p1,control,4.0,c17,s
1443,35.0,43,1,c17_p1,control,4.0,c17,s
1444,36.0,44,1,c17_p1,control,4.0,c17,s
1445,37.0,45,1,c17_p1,control,4.0,c17,s
1446,38.0,46,1,c17_p1,control,4.0,c17,s
1447,39.0,47,1,c17_p1,control,4.0,c17,s
1448,40.0,48,1,c17_p1,control,4.0,c17,s
1449,41.0,49,1,c17_p1,control,4.0,c17,s
1450,42.0,50,1,c17_p1,control,4.0,c17,s
1451,43.0,51,1,c17_p1,control,4.0,c17,s
1452,44.0,52,1,c17_p1,control,4.0,c17,s
1453,45.0,53,1,c17_p1,control,4.0,c17,s
1454,46.0,54,1,c17_p1,control,4.0,c17,s
1455,47.0,55,1,c17_p1,control,4.0,c17,s
1456,48.0,56,1,c17_p1,control,4.0,c17,s
1457,49.0,57,1,c17_p1,control,4.0,c17,s
1458,50.0,58,1,c17_p1,control,4.0,c17,s
1459,51.0,59,1,c17_p1,control,4.0,c17,s
1460,51.0,60,1,c17_p1,control,4.0,c17,s
1461,51.0,61,1,c17_p1,control,4.0,c17,s
1462,51.0,62,1,c17_p1,control,4.0,c17,s
1463,51.0,63,1,c17_p1,control,4.0,c17,s
1464,51.0,64,1,c17_p1,control,4.0,c17,s
1465,52.0,65,1,c17_p1,control,4.0,c17,s
1466,53.0,66,1,c17_p1,control,4.0,c17,s
1467,54.0,67,1,c17_p1,control,4.0,c17,s
1468,55.0,68,1,c17_p1,control,4.0,c17,s
1469,56.0,69,1,c17_p1,control,4.0,c17,s
1470,57.0,70,1,c17_p1,control,4.0,c17,s
1471,58.0,71,1,c17_p1,control,4.0,c17,s
1472,59.0,72,1,c17_p1,control,4.0,c17,s
1473,59.0,73,1,c17_p1,control,4.0,c17,s
1474,59.0,74,1,c17_p1,control,4.0,c17,s
1475,59.0,75,1,c17_p1,control,4.0,c17,s
1476,60.0,76,1,c17_p1,control,4.0,c17,s
1477,61.0,77,1,c17_p1,control,4.0,c17,s
1478,62.0,78,1,c17_p1,control,4.0,c17,s
1479,63.0,79,1,c17_p1,control,4.0,c17,s
1480,64.0,80,1,c17_p1,control,4.0,c17,s
1481,65.0,81,1,c17_p1,control,4.0,c17,s
1482,66.0,82,1,c17_p1,control,4.0,c17,s
1483,67.0,83,1,c17_p1,control,4.0,c17,s
1484,68.0,84,1,c17_p1,control,4.0,c17,s
1485,69.0,85,1,c17_p1,control,4.0,c17,s
1486,70.0,86,1,c17_p1,control,4.0,c17,s
1487,71.0,87,1,c17_p1,control,4.0,c17,s
1488,72.0,88,1,c17_p1,control,4.0,c17,s
1489,73.0,89,1,c17_p1,control,4.0,c17,s
1490,74.0,90,1,c17_p1,control,4.0,c17,s
1491,75.0,91,1,c17_p1,control,4.0,c17,s
1492,75.0,92,1,c17_p1,control,4.0,c17,s
1493,75.0,93,1,c17_p1,control,4.0,c17,s
1494,76.0,94,1,c17_p1,control,4.0,c17,s
1495,77.0,95,1,c17_p1,control,4.0,c17,s
1496,78.0,96,1,c17_p1,control,4.0,c17,s
1497,79.0,97,1,c17_p1,control,4.0,c17,s
1498,80.0,98,1,c17_p1,control,4.0,c17,s
1499,81.0,99,1,c17_p1,control,4.0,c17,s
1500,0.0,0,1,c18_p1,control,4.0,c18,s
1501,1.0,1,1,c18_p1,control,4.0,c18,s
1502,1.0,2,1,c18_p1,control,4.0,c18,s
1503,2.0,3,1,c18_p1,control,4.0,c18,s
1504,3.0,4,1,c18_p1,control,4.0,c18,s
1505,4.0,5,1,c18_p1,control,4.0,c18,s
1506,5.0,6,1,c18_p1,control,4.0,c18,s
1507,6.0,7,1,c18_p1,control,4.0,c18,s
1508,7.0,8,1,c18_p1,control,4.0,c18,s
1509,8.0,9,1,c18_p1,control,4.0,c18,s
1510,8.0,10,1,c18_p1,control,4.0,c18,s
1511,9.0,11,1,c18_p1,control,4.0,c18,s
1512,9.0,12,1,c18_p1,control,4.0,c18,s
1513,10.0,13,1,c18_p1,control,4.0,c18,s
1514,11.0,14,1,c18_p1,control,4.0,c18,s
1515,11.0,15,1,c18_p1,control,4.0,c18,s
1516,12.0,16,1,c18_p1,control,4.0,c18,s
1517,12.0,17,1,c18_p1,control,4.0,c18,s
1518,13.0,18,1,c18_p1,control,4.0,c18,s
1519,13.0,19,1,c18_p1,control,4.0,c18,s
1520,14.0,20,1,c18_p1,control,4.0,c18,s
1521,14.0,21,1,c18_p1,control,4.0,c18,s
1522,15.0,22,1,c18_p1,control,4.0,c18,s
1523,16.0,23,1,c18_p1,control,4.0,c18,s
1524,17.0,24,1,c18_p1,control,4.0,c18,s
1525,18.0,25,1,c18_p1,control,4.0,c18,s
1526,18.0,26,1,c18_p1,control,4.0,c18,s
1527,19.0,27,1,c18_p1,control,4.0,c18,s
1528,20.0,28,1,c18_p1,control,4.0,c18,s
1529,21.0,29,1,c18_p1,control,4.0,c18,s
1530,22.0,30,1,c18_p1,control,4.0,c18,s
1531,23.0,31,1,c18_p1,control,4.0,c18,s
1532,24.0,32,1,c18_p1,control,4.0,c18,s
1533,25.0,33,1,c18_p1,control,4.0,c18,s
1534,26.0,34,1,c18_p1,control,4.0,c18,s
1535,27.0,35,1,c18_p1,control,4.0,c18,s
1536,28.0,36,1,c18_p1,control,4.0,c18,s
1537,29.0,37,1,c18_p1,control,4.0,c18,s
1538,29.0,38,1,c18_p1,control,4.0,c18,s
1539,30.0,39,1,c18_p1,control,4.0,c18,s
1540,31.0,40,1,c18_p1,control,4.0,c18,s
1541,32.0,41,1,c18_p1,control,4.0,c18,s
1542,33.0,42,1,c18_p1,control,4.0,c18,s
1543,34.0,43,1,c18_p1,control,4.0,c18,s
1544,35.0,44,1,c18_p1,control,4.0,c18,s
1545,35.0,45,1,c18_p1,control,4.0,c18,s
1546,35.0,46,1,c18_p1,control,4.0,c18,s
1547,36.0,47,1,c18_p1,control,4.0,c18,s
1548,37.0,48,1,c18_p1,control,4.0,c18,s
1549,38.0,49,1,c18_p1,control,4.0,c18,s
1550,39.0,50,1,c18_p1,control,4.0,c18,s
1551,40.0,51,1,c18_p1,control,4.0,c18,s
1552,41.0,52,1,c18_p1,control,4.0,c18,s
1553,42.0,53,1,c18_p1,control,4.0,c18,s
1554,43.0,54,1,c18_p1,control,4.0,c18,s
1555,43.0,55,1,c18_p1,control,4.0,c18,s
1556,44.0,56,1,c18_p1,control,4.0,c18,s
1557,45.0,57,1,c18_p1,control,4.0,c18,s
1558,46.0,58,1,c18_p1,control,4.0,c18,s
1559,47.0,59,1,c18_p1,control,4.0,c18,s
1560,48.0,60,1,c18_p1,control,4.0,c18,s
1561,48.0,61,1,c18_p1,control,4.0,c18,s
1562,48.0,62,1,c18_p1,control,4.0,c18,s
1563,48.0,63,1,c18_p1,control,4.0,c18,s
1564,48.0,64,1,c18_p1,control,4.0,c18,s
1565,49.0,65,1,c18_p1,control,4.0,c18,s
1566,50.0,66,1,c18_p1,control,4.0,c18,s
1567,51.0,67,1,c18_p1,control,4.0,c18,s
1568,52.0,68,1,c18_p1,control,4.0,c18,s
1569,52.0,69,1,c18_p1,control,4.0,c18,s
1570,52.0,70,1,c18_p1,control,4.0,c18,s
1571,53.0,71,1,c18_p1,control,4.0,c18,s
1572,54.0,72,1,c18_p1,control,4.0,c18,s
1573,55.0,73,1,c18_p1,control,4.0,c18,s
1574,56.0,74,1,c18_p1,control,4.0,c18,s
1575,57.0,75,1,c18_p1,control,4.0,c18,s
1576,58.0,76,1,c18_p1,control,4.0,c18,s
1577,58.0,77,1,c18_p1,control,4.0,c18,s
1578,58.0,78,1,c18_p1,control,4.0,c18,s
1579,58.0,79,1,c18_p1,control,4.0,c18,s
1580,58.0,80,1,c18_p1,control,4.0,c18,s
1581,58.0,81,1,c18_p1,control,4.0,c18,s
1582,59.0,82,1,c18_p1,control,4.0,c18,s
1583,59.0,83,1,c18_p1,control,4.0,c18,s
1584,60.0,84,1,c18_p1,control,4.0,c18,s
1585,60.0,85,1,c18_p1,control,4.0,c18,s
1586,60.0,86,1,c18_p1,control,4.0,c18,s
1587,60.0,87,1,c18_p1,control,4.0,c18,s
1588,60.0,88,1,c18_p1,control,4.0,c18,s
1589,61.0,89,1,c18_p1,control,4.0,c18,s
1590,62.0,90,1,c18_p1,control,4.0,c18,s
1591,63.0,91,1,c18_p1,control,4.0,c18,s
1592,63.0,92,1,c18_p1,control,4.0,c18,s
1593,63.0,93,1,c18_p1,control,4.0,c18,s
1594,63.0,94,1,c18_p1,control,4.0,c18,s
1595,64.0,95,1,c18_p1,control,4.0,c18,s
1596,65.0,96,1,c18_p1,control,4.0,c18,s
1597,66.0,97,1,c18_p1,control,4.0,c18,s
1598,67.0,98,1,c18_p1,control,4.0,c18,s
1599,68.0,99,1,c18_p1,control,4.0,c18,s
1600,0.0,0,1,s01_p1,control,3.0,s01,d
1601,0.0,1,1,s01_p1,control,3.0,s01,d
1602,0.0,2,1,s01_p1,control,3.0,s01,d
1603,0.0,3,1,s01_p1,control,3.0,s01,d
1604,0.0,4,1,s01_p1,control,3.0,s01,d
1605,0.0,5,1,s01_p1,control,3.0,s01,d
1606,1.0,6,1,s01_p1,control,3.0,s01,d
1607,2.0,7,1,s01_p1,control,3.0,s01,d
1608,2.0,8,1,s01_p1,control,3.0,s01,d
1609,2.0,9,1,s01_p1,control,3.0,s01,d
1610,2.0,10,1,s01_p1,control,3.0,s01,d
1611,2.0,11,1,s01_p1,control,3.0,s01,d
1612,2.0,12,1,s01_p1,control,3.0,s01,d
1613,2.0,13,1,s01_p1,control,3.0,s01,d
1614,3.0,14,1,s01_p1,control,3.0,s01,d
1615,3.0,15,1,s01_p1,control,3.0,s01,d
1616,3.0,16,1,s01_p1,control,3.0,s01,d
1617,3.0,17,1,s01_p1,control,3.0,s01,d
1618,3.0,18,1,s01_p1,control,3.0,s01,d
1619,3.0,19,1,s01_p1,control,3.0,s01,d
1620,3.0,20,1,s01_p1,control,3.0,s01,d
1621,4.0,21,1,s01_p1,control,3.0,s01,d
1622,4.0,22,1,s01_p1,control,3.0,s01,d
1623,4.0,23,1,s01_p1,control,3.0,s01,d
1624,4.0,24,1,s01_p1,control,3.0,s01,d
1625,4.0,25,1,s01_p1,control,3.0,s01,d
1626,4.0,26,1,s01_p1,control,3.0,s01,d
1627,4.0,27,1,s01_p1,control,3.0,s01,d
1628,4.0,28,1,s01_p1,control,3.0,s01,d
1629,4.0,29,1,s01_p1,control,3.0,s01,d
1630,5.0,30,1,s01_p1,control,3.0,s01,d
1631,5.0,31,1,s01_p1,control,3.0,s01,d
1632,5.0,32,1,s01_p1,control,3.0,s01,d
1633,5.0,33,1,s01_p1,control,3.0,s01,d
1634,6.0,34,1,s01_p1,control,3.0,s01,d
1635,6.0,35,1,s01_p1,control,3.0,s01,d
1636,6.0,36,1,s01_p1,control,3.0,s01,d
1637,6.0,37,1,s01_p1,control,3.0,s01,d
1638,6.0,38,1,s01_p1,control,3.0,s01,d
1639,6.0,39,1,s01_p1,control,3.0,s01,d
1640,6.0,40,1,s01_p1,control,3.0,s01,d
1641,6.0,41,1,s01_p1,control,3.0,s01,d
1642,6.0,42,1,s01_p1,control,3.0,s01,d
1643,7.0,43,1,s01_p1,control,3.0,s01,d
1644,7.0,44,1,s01_p1,control,3.0,s01,d
1645,7.0,45,1,s01_p1,control,3.0,s01,d
1646,8.0,46,1,s01_p1,control,3.0,s01,d
1647,8.0,47,1,s01_p1,control,3.0,s01,d
1648,8.0,48,1,s01_p1,control,3.0,s01,d
1649,9.0,49,1,s01_p1,control,3.0,s01,d
1650,10.0,50,1,s01_p1,control,3.0,s01,d
1651,10.0,51,1,s01_p1,control,3.0,s01,d
1652,10.0,52,1,s01_p1,control,3.0,s01,d
1653,10.0,53,1,s01_p1,control,3.0,s01,d
1654,11.0,54,1,s01_p1,control,3.0,s01,d
1655,11.0,55,1,s01_p1,control,3.0,s01,d
1656,11.0,56,1,s01_p1,control,3.0,s01,d
1657,11.0,57,1,s01_p1,control,3.0,s01,d
1658,11.0,58,1,s01_p1,control,3.0,s01,d
1659,11.0,59,1,s01_p1,control,3.0,s01,d
1660,11.0,60,1,s01_p1,control,3.0,s01,d
1661,12.0,61,1,s01_p1,control,3.0,s01,d
1662,12.0,62,1,s01_p1,control,3.0,s01,d
1663,12.0,63,1,s01_p1,control,3.0,s01,d
1664,13.0,64,1,s01_p1,control,3.0,s01,d
1665,14.0,65,1,s01_p1,control,3.0,s01,d
1666,14.0,66,1,s01_p1,control,3.0,s01,d
1667,14.0,67,1,s01_p1,control,3.0,s01,d
1668,14.0,68,1,s01_p1,control,3.0,s01,d
1669,14.0,69,1,s01_p1,control,3.0,s01,d
1670,15.0,70,1,s01_p1,control,3.0,s01,d
1671,15.0,71,1,s01_p1,control,3.0,s01,d
1672,15.0,72,1,s01_p1,control,3.0,s01,d
1673,15.0,73,1,s01_p1,control,3.0,s01,d
1674,15.0,74,1,s01_p1,control,3.0,s01,d
1675,15.0,75,1,s01_p1,control,3.0,s01,d
