,value,trial,game,participant,condition,experiment,dyad,mapping
1595,13.0,95,1,c18_p1,control,4.0,c18,s
1596,13.0,96,1,c18_p1,control,4.0,c18,s
1597,13.0,97,1,c18_p1,control,4.0,c18,s
1598,13.0,98,1,c18_p1,control,4.0,c18,s
1599,13.0,99,1,c18_p1,control,4.0,c18,s
1600,0.0,0,1,s01_p1,control,3.0,s01,d
1601,1.0,1,1,s01_p1,control,3.0,s01,d
1602,1.0,2,1,s01_p1,control,3.0,s01,d
1603,2.0,3,1,s01_p1,control,3.0,s01,d
1604,2.0,4,1,s01_p1,control,3.0,s01,d
1605,2.0,5,1,s01_p1,control,3.0,s01,d
1606,2.0,6,1,s01_p1,control,3.0,s01,d
1607,2.0,7,1,s01_p1,control,3.0,s01,d
1608,3.0,8,1,s01_p1,control,3.0,s01,d
1609,4.0,9,1,s01_p1,control,3.0,s01,d
1610,5.0,10,1,s01_p1,control,3.0,s01,d
1611,5.0,11,1,s01_p1,control,3.0,s01,d
1612,5.0,12,1,s01_p1,control,3.0,s01,d
1613,5.0,13,1,s01_p1,control,3.0,s01,d
1614,5.0,14,1,s01_p1,control,3.0,s01,d
1615,5.0,15,1,s01_p1,control,3.0,s01,d
1616,5.0,16,1,s01_p1,control,3.0,s01,d
1617,6.0,17,1,s01_p1,control,3.0,s01,d
1618,7.0,18,1,s01_p1,control,3.0,s01,d
1619,7.0,19,1,s01_p1,control,3.0,s01,d
1620,7.0,20,1,s01_p1,control,3.0,s01,d
1621,7.0,21,1,s01_p1,control,3.0,s01,d
1622,7.0,22,1,s01_p1,control,3.0,s01,d
1623,7.0,23,1,s01_p1,control,3.0,s01,d
1624,7.0,24,1,s01_p1,control,3.0,s01,d
1625,8.0,25,1,s01_p1,control,3.0,s01,d
1626,9.0,26,1,s01_p1,control,3.0,s01,d
1627,10.0,27,1,s01_p1,control,3.0,s01,d
1628,10.0,28,1,s01_p1,control,3.0,s01,d
1629,10.0,29,1,s01_p1,control,3.0,s01,d
1630,10.0,30,1,s01_p1,control,3.0,s01,d
1631,11.0,31,1,s01_p1,control,3.0,s01,d
1632,12.0,32,1,s01_p1,control,3.0,s01,d
1633,13.0,33,1,s01_p1,control,3.0,s01,d
1634,13.0,34,1,s01_p1,control,3.0,s01,d
1635,13.0,35,1,s01_p1,control,3.0,s01,d
1636,13.0,36,1,s01_p1,control,3.0,s01,d
1637,14.0,37,1,s01_p1,control,3.0,s01,d
1638,15.0,38,1,s01_p1,control,3.0,s01,d
1639,16.0,39,1,s01_p1,control,3.0,s01,d
1640,17.0,40,1,s01_p1,control,3.0,s01,d
1641,17.0,41,1,s01_p1,control,3.0,s01,d
1642,17.0,42,1,s01_p1,control,3.0,s01,d
1643,17.0,43,1,s01_p1,control,3.0,s01,d
1644,18.0,44,1,s01_p1,control,3.0,s01,d
1645,19.0,45,1,s01_p1,control,3.0,s01,d
1646,19.0,46,1,s01_p1,control,3.0,s01,d
1647,19.0,47,1,s01_p1,control,3.0,s01,d
1648,19.0,48,1,s01_p1,control,3.0,s01,d
1649,19.0,49,1,s01_p1,control,3.0,s01,d
1650,19.0,50,1,s01_p1,control,3.0,s01,d
1651,19.0,51,1,s01_p1,control,3.0,s01,d
1652,19.0,52,1,s01_p1,control,3.0,s01,d
1653,19.0,53,1,s01_p1,control,3.0,s01,d
1654,19.0,54,1,s01_p1,control,3.0,s01,d
1655,20.0,55,1,s01_p1,control,3.0,s01,d
1656,21.0,56,1,s01_p1,control,3.0,s01,d
1657,22.0,57,1,s01_p1,control,3.0,s01,d
1658,22.0,58,1,s01_p1,control,3.0,s01,d
1659,22.0,59,1,s01_p1,control,3.0,s01,d
1660,23.0,60,1,s01_p1,control,3.0,s01,d
1661,23.0,61,1,s01_p1,control,3.0,s01,d
1662,23.0,62,1,s01_p1,control,3.0,s01,d
1663,23.0,63,1,s01_p1,control,3.0,s01,d
1664,23.0,64,1,s01_p1,control,3.0,s01,d
1665,23.0,65,1,s01_p1,control,3.0,s01,d
1666,23.0,66,1,s01_p1,control,3.0,s01,d
1667,24.0,67,1,s01_p1,control,3.0,s01,d
1668,25.0,68,1,s01_p1,control,3.0,s01,d
1669,26.0,69,1,s01_p1,control,3.0,s01,d
1670,26.0,70,1,s01_p1,control,3.0,s01,d
1671,26.0,71,1,s01_p1,control,3.0,s01,d
1672,27.0,72,1,s01_p1,control,3.0,s01,d
1673,28.0,73,1,s01_p1,control,3.0,s01,d
1674,29.0,74,1,s01_p1,control,3.0,s01,d
1675,30.0,75,1,s01_p1,control,3.0,s01,d
1676,30.0,76,1,s01_p1,control,3.0,s01,d
1677,30.0,77,1,s01_p1,control,3.0,s01,d
1678,30.0,78,1,s01_p1,control,3.0,s01,d
1679,30.0,79,1,s01_p1,control,3.0,s01,d
1680,31.0,80,1,s01_p1,control,3.0,s01,d
1681,31.0,81,1,s01_p1,control,3.0,s01,d
1682,31.0,82,1,s01_p1,control,3.0,s01,d
1683,31.0,83,1,s01_p1,control,3.0,s01,d
1684,32.0,84,1,s01_p1,control,3.0,s01,d
1685,33.0,85,1,s01_p1,control,3.0,s01,d
1686,33.0,86,1,s01_p1,control,3.0,s01,d
1687,33.0,87,1,s01_p1,control,3.0,s01,d
1688,34.0,88,1,s01_p1,control,3.0,s01,d
1689,35.0,89,1,s01_p1,control,3.0,s01,d
1690,36.0,90,1,s01_p1,control,3.0,s01,d
1691,36.0,91,1,s01_p1,control,3.0,s01,d
1692,37.0,92,1,s01_p1,control,3.0,s01,d
1693,37.0,93,1,s01_p1,control,3.0,s01,d
1694,37.0,94,1,s01_p1,control,3.0,s01,d
1695,37.0,95,1,s01_p1,control,3.0,s01,d
1696,37.0,96,1,s01_p1,control,3.0,s01,d
1697,38.0,97,1,s01_p1,control,3.0,s01,d
1698,38.0,98,1,s01_p1,control,3.0,s01,d
1699,38.0,99,1,s01_p1,control,3.0,s01,d
1700,0.0,0,1,s03_p1,control,3.0,s03,d
1701,1.0,1,1,s03_p1,control,3.0,s03,d
1702,1.0,2,1,s03_p1,control,3.0,s03,d
1703,1.0,3,1,s03_p1,control,3.0,s03,d
1704,1.0,4,1,s03_p1,control,3.0,s03,d
1705,2.0,5,1,s03_p1,control,3.0,s03,d
1706,2.0,6,1,s03_p1,control,3.0,s03,d
1707,2.0,7,1,s03_p1,control,3.0,s03,d
1708,3.0,8,1,s03_p1,control,3.0,s03,d
1709,3.0,9,1,s03_p1,control,3.0,s03,d
1710,3.0,10,1,s03_p1,control,3.0,s03,d
1711,4.0,11,1,s03_p1,control,3.0,s03,d
1712,4.0,12,1,s03_p1,control,3.0,s03,d
1713,5.0,13,1,s03_p1,control,3.0,s03,d
1714,5.0,14,1,s03_p1,control,3.0,s03,d
1715,5.0,15,1,s03_p1,control,3.0,s03,d
1716,6.0,16,1,s03_p1,control,3.0,s03,d
1717,6.0,17,1,s03_p1,control,3.0,s03,d
1718,6.0,18,1,s03_p1,control,3.0,s03,d
1719,7.0,19,1,s03_p1,control,3.0,s03,d
1720,7.0,20,1,s03_p1,control,3.0,s03,d
1721,8.0,21,1,s03_p1,control,3.0,s03,d
1722,8.0,22,1,s03_p1,control,3.0,s03,d
1723,8.0,23,1,s03_p1,control,3.0,s03,d
1724,9.0,24,1,s03_p1,control,3.0,s03,d
1725,9.0,25,1,s03_p1,control,3.0,s03,d
1726,9.0,26,1,s03_p1,control,3.0,s03,d
1727,9.0,27,1,s03_p1,control,3.0,s03,d
1728,10.0,28,1,s03_p1,control,3.0,s03,d
1729,10.0,29,1,s03_p1,control,3.0,s03,d
1730,10.0,30,1,s03_p1,control,3.0,s03,d
1731,10.0,31,1,s03_p1,control,3.0,s03,d
1732,11.0,32,1,s03_p1,control,3.0,s03,d
1733,11.0,33,1,s03_p1,control,3.0,s03,d
1734,11.0,34,1,s03_p1,control,3.0,s03,d
1735,11.0,35,1,s03_p1,control,3.0,s03,d
1736,11.0,36,1,s03_p1,control,3.0,s03,d
1737,11.0,37,1,s03_p1,control,3.0,s03,d
1738,11.0,38,1,s03_p1,control,3.0,s03,d
1739,11.0,39,1,s03_p1,control,3.0,s03,d
1740,12.0,40,1,s03_p1,control,3.0,s03,d
1741,12.0,41,1,s03_p1,control,3.0,s03,d
1742,12.0,42,1,s03_p1,control,3.0,s03,d
1743,13.0,43,1,s03_p1,control,3.0,s03,d
1744,13.0,44,1,s03_p1,control,3.0,s03,d
1745,13.0,45,1,s03_p1,control,3.0,s03,d
1746,13.0,46,1,s03_p1,control,3.0,s03,d
1747,13.0,47,1,s03_p1,control,3.0,s03,d
1748,13.0,48,1,s03_p1,control,3.0,s03,d
1749,13.0,49,1,s03_p1,control,3.0,s03,d
1750,14.0,50,1,s03_p1,control,3.0,s03,d
1751,15.0,51,1,s03_p1,control,3.0,s03,d
1752,15.0,52,1,s03_p1,control,3.0,s03,d
1753,15.0,53,1,s03_p1,control,3.0,s03,d
1754,15.0,54,1,s03_p1,control,3.0,s03,d
1755,15.0,55,1,s03_p1,control,3.0,s03,d
1756,16.0,56,1,s03_p1,control,3.0,s03,d
1757,16.0,57,1,s03_p1,control,3.0,s03,d
1758,16.0,58,1,s03_p1,control,3.0,s03,d
1759,16.0,59,1,s03_p1,control,3.0,s03,d
1760,16.0,60,1,s03_p1,control,3.0,s03,d
1761,16.0,61,1,s03_p1,control,3.0,s03,d
1762,17.0,62,1,s03_p1,control,3.0,s03,d
1763,17.0,63,1,s03_p1,control,3.0,s03,d
1764,17.0,64,1,s03_p1,control,3.0,s03,d
1765,17.0,65,1,s03_p1,control,3.0,s03,d
1766,17.0,66,1,s03_p1,control,3.0,s03,d
1767,17.0,67,1,s03_p1,control,3.0,s03,d
1768,18.0,68,1,s03_p1,control,3.0,s03,d
1769,19.0,69,1,s03_p1,control,3.0,s03,d
1770,20.0,70,1,s03_p1,control,3.0,s03,d
1771,20.0,71,1,s03_p1,control,3.0,s03,d
1772,20.0,72,1,s03_p1,control,3.0,s03,d
1773,21.0,73,1,s03_p1,control,3.0,s03,d
1774,22.0,74,1,s03_p1,control,3.0,s03,d
1775,22.0,75,1,s03_p1,control,3.0,s03,d
1776,22.0,76,1,s03_p1,control,3.0,s03,d
1777,23.0,77,1,s03_p1,control,3.0,s03,d
1778,23.0,78,1,s03_p1,control,3.0,s03,d
1779,23.0,79,1,s03_p1,control,3.0,s03,d
1780,23.0,80,1,s03_p1,control,3.0,s03,d
1781,23.0,81,1,s03_p1,control,3.0,s03,d
1782,24.0,82,1,s03_p1,control,3.0,s03,d
1783,24.0,83,1,s03_p1,control,3.0,s03,d
1784,25.0,84,1,s03_p1,control,3.0,s03,d
1785,25.0,85,1,s03_p1,control,3.0,s03,d
1786,25.0,86,1,s03_p1,control,3.0,s03,d
1787,25.0,87,1,s03_p1,control,3.0,s03,d
1788,26.0,88,1,s03_p1,control,3.0,s03,d
1789,26.0,89,1,s03_p1,control,3.0,s03,d
1790,26.0,90,1,s03_p1,control,3.0,s03,d
1791,26.0,91,1,s03_p1,control,3.0,s03,d
1792,27.0,92,1,s03_p1,control,3.0,s03,d
1793,27.0,93,1,s03_p1,control,3.0,s03,d
1794,27.0,94,1,s03_p1,control,3.0,s03,d
1795,27.0,95,1,s03_p1,control,3.0,s03,d
1796,27.0,96,1,s03_p1,control,3.0,s03,d
1797,27.0,97,1,s03_p1,control,3.0,s03,d
1798,28.0,98,1,s03_p1,control,3.0,s03,d
1799,28.0,99,1,s03_p1,control,3.0,s03,d
1800,0.0,0,1,s05_p1,control,3.0,s05,d
1801,1.0,1,1,s05_p1,control,3.0,s05,d
1802,1.0,2,1,s05_p1,control,3.0,s05,d
1803,1.0,3,1,s05_p1,control,3.0,s05,d
1804,1.0,4,1,s05_p1,control,3.0,s05,d
1805,1.0,5,1,s05_p1,control,3.0,s05,d
1806,1.0,6,1,s05_p1,control,3.0,s05,d
1807,1.0,7,1,s05_p1,control,3.0,s05,d
1808,1.0,8,1,s05_p1,control,3.0,s05,d
1809,1.0,9,1,s05_p1,control,3.0,s05,d
1810,1.0,10,1,s05_p1,control,3.0,s05,d
1811,1.0,11,1,s05_p1,control,3.0,s05,d
1812,1.0,12,1,s05_p1,control,3.0,s05,d
1813,1.0,13,1,s05_p1,control,3.0,s05,d
1814,1.0,14,1,s05_p1,control,3.0,s05,d
1815,1.0,15,1,s05_p1,control,3.0,s05,d
1816,1.0,16,1,s05_p1,control,3.0,s05,d
1817,1.0,17,1,s05_p1,control,3.0,s05,d
1818,1.0,18,1,s05_p1,control,3.0,s05,d
1819,1.0,19,1,s05_p1,control,3.0,s05,d
1820,1.0,20,1,s05_p1,control,3.0,s05,d
1821,1.0,21,1,s05_p1,control,3.0,s05,d
1822,1.0,22,1,s05_p1,control,3.0,s05,d
1823,1.0,23,1,s05_p1,control,3.0,s05,d
1824,1.0,24,1,s05_p1,control,3.0,s05,d
1825,1.0,25,1,s05_p1,control,3.0,s05,d
1826,1.0,26,1,s05_p1,control,3.0,s05,d
1827,1.0,27,1,s05_p1,control,3.0,s05,d
1828,1.0,28,1,s05_p1,control,3.0,s05,d
1829,1.0,29,1,s05_p1,control,3.0,s05,d
1830,1.0,30,1,s05_p1,control,3.0,s05,d
1831,1.0,31,1,s05_p1,control,3.0,s05,d
1832,1.0,32,1,s05_p1,control,3.0,s05,d
1833,1.0,33,1,s05_p1,control,3.0,s05,d
1834,1.0,34,1,s05_p1,control,3.0,s05,d
1835,1.0,35,1,s05_p1,control,3.0,s05,d
1836,1.0,36,1,s05_p1,control,3.0,s05,d
1837,1.0,37,1,s05_p1,control,3.0,s05,d
1838,1.0,38,1,s05_p1,control,3.0,s05,d
1839,1.0,39,1,s05_p1,control,3.0,s05,d
1840,1.0,40,1,s05_p1,control,3.0,s05,d
1841,1.0,41,1,s05_p1,control,3.0,s05,d
1842,1.0,42,1,s05_p1,control,3.0,s05,d
1843,1.0,43,1,s05_p1,control,3.0,s05,d
1844,1.0,44,1,s05_p1,control,3.0,s05,d
1845,1.0,45,1,s05_p1,control,3.0,s05,d
1846,1.0,46,1,s05_p1,control,3.0,s05,d
1847,1.0,47,1,s05_p1,control,3.0,s05,d
1848,1.0,48,1,s05_p1,control,3.0,s05,d
1849,1.0,49,1,s05_p1,control,3.0,s05,d
1850,1.0,50,1,s05_p1,control,3.0,s05,d
1851,1.0,51,1,s05_p1,control,3.0,s05,d
1852,1.0,52,1,s05_p1,control,3.0,s05,d
1853,1.0,53,1,s05_p1,control,3.0,s05,d
1854,1.0,54,1,s05_p1,control,3.0,s05,d
1855,1.0,55,1,s05_p1,control,3.0,s05,d
1856,1.0,56,1,s05_p1,control,3.0,s05,d
1857,1.0,57,1,s05_p1,control,3.0,s05,d
1858,1.0,58,1,s05_p1,control,3.0,s05,d
1859,1.0,59,1,s05_p1,control,3.0,s05,d
1860,1.0,60,1,s05_p1,control,3.0,s05,d
1861,1.0,61,1,s05_p1,control,3.0,s05,d
1862,1.0,62,1,s05_p1,control,3.0,s05,d
1863,1.0,63,1,s05_p1,control,3.0,s05,d
1864,1.0,64,1,s05_p1,control,3.0,s05,d
1865,1.0,65,1,s05_p1,control,3.0,s05,d
1866,1.0,66,1,s05_p1,control,3.0,s05,d
1867,1.0,67,1,s05_p1,control,3.0,s05,d
1868,1.0,68,1,s05_p1,control,3.0,s05,d
1869,1.0,69,1,s05_p1,control,3.0,s05,d
1870,1.0,70,1,s05_p1,control,3.0,s05,d
1871,1.0,71,1,s05_p1,control,3.0,s05,d
1872,1.0,72,1,s05_p1,control,3.0,s05,d
1873,1.0,73,1,s05_p1,control,3.0,s05,d
1874,1.0,74,1,s05_p1,control,3.0,s05,d
1875,1.0,75,1,s05_p1,control,3.0,s05,d
1876,1.0,76,1,s05_p1,control,3.0,s05,d
1877,1.0,77,1,s05_p1,control,3.0,s05,d
1878,1.0,78,1,s05_p1,control,3.0,s05,d
1879,1.0,79,1,s05_p1,control,3.0,s05,d
1880,2.0,80,1,s05_p1,control,3.0,s05,d
1881,3.0,81,1,s05_p1,control,3.0,s05,d
1882,4.0,82,1,s05_p1,control,3.0,s05,d
1883,5.0,83,1,s05_p1,control,3.0,s05,d
1884,6.0,84,1,s05_p1,control,3.0,s05,d
1885,7.0,85,1,s05_p1,control,3.0,s05,d
1886,8.0,86,1,s05_p1,control,3.0,s05,d
1887,9.0,87,1,s05_p1,control,3.0,s05,d
1888,10.0,88,1,s05_p1,control,3.0,s05,d
1889,11.0,89,1,s05_p1,control,3.0,s05,d
1890,11.0,90,1,s05_p1,control,3.0,s05,d
1891,11.0,91,1,s05_p1,control,3.0,s05,d
1892,11.0,92,1,s05_p1,control,3.0,s05,d
1893,11.0,93,1,s05_p1,control,3.0,s05,d
1894,11.0,94,1,s05_p1,control,3.0,s05,d
1895,11.0,95,1,s05_p1,control,3.0,s05,d
1896,11.0,96,1,s05_p1,control,3.0,s05,d
1897,11.0,97,1,s05_p1,control,3.0,s05,d
1898,11.0,98,1,s05_p1,control,3.0,s05,d
1899,11.0,99,1,s05_p1,control,3.0,s05,d
1900,0.0,0,1,s06_p1,control,3.0,s06,d
1901,0.0,1,1,s06_p1,control,3.0,s06,d
1902,0.0,2,1,s06_p1,control,3.0,s06,d
1903,0.0,3,1,s06_p1,control,3.0,s06,d
1904,0.0,4,1,s06_p1,control,3.0,s06,d
1905,0.0,5,1,s06_p1,control,3.0,s06,d
1906,0.0,6,1,s06_p1,control,3.0,s06,d
1907,0.0,7,1,s06_p1,control,3.0,s06,d
1908,0.0,8,1,s06_p1,control,3.0,s06,d
1909,0.0,9,1,s06_p1,control,3.0,s06,d
1910,0.0,10,1,s06_p1,control,3.0,s06,d
1911,0.0,11,1,s06_p1,control,3.0,s06,d
1912,0.0,12,1,s06_p1,control,3.0,s06,d
1913,0.0,13,1,s06_p1,control,3.0,s06,d
1914,0.0,14,1,s06_p1,control,3.0,s06,d
1915,0.0,15,1,s06_p1,control,3.0,s06,d
1916,0.0,16,1,s06_p1,control,3.0,s06,d
1917,0.0,17,1,s06_p1,control,3.0,s06,d
1918,0.0,18,1,s06_p1,control,3.0,s06,d
1919,0.0,19,1,s06_p1,control,3.0,s06,d
1920,0.0,20,1,s06_p1,control,3.0,s06,d
1921,0.0,21,1,s06_p1,control,3.0,s06,d
1922,0.0,22,1,s06_p1,control,3.0,s06,d
1923,0.0,23,1,s06_p1,control,3.0,s06,d
1924,0.0,24,1,s06_p1,control,3.0,s06,d
1925,0.0,25,1,s06_p1,control,3.0,s06,d
1926,0.0,26,1,s06_p1,control,3.0,s06,d
1927,0.0,27,1,s06_p1,control,3.0,s06,d
1928,0.0,28,1,s06_p1,control,3.0,s06,d
1929,0.0,29,1,s06_p1,control,3.0,s06,d
1930,0.0,30,1,s06_p1,control,3.0,s06,d
1931,0.0,31,1,s06_p1,control,3.0,s06,d
1932,0.0,32,1,s06_p1,control,3.0,s06,d
1933,1.0,33,1,s06_p1,control,3.0,s06,d
1934,1.0,34,1,s06_p1,control,3.0,s06,d
1935,1.0,35,1,s06_p1,control,3.0,s06,d
1936,1.0,36,1,s06_p1,control,3.0,s06,d
1937,1.0,37,1,s06_p1,control,3.0,s06,d
1938,1.0,38,1,s06_p1,control,3.0,s06,d
1939,1.0,39,1,s06_p1,control,3.0,s06,d
1940,1.0,40,1,s06_p1,control,3.0,s06,d
1941,1.0,41,1,s06_p1,control,3.0,s06,d
1942,1.0,42,1,s06_p1,control,3.0,s06,d
1943,1.0,43,1,s06_p1,control,3.0,s06,d
1944,1.0,44,1,s06_p1,control,3.0,s06,d
1945,1.0,45,1,s06_p1,control,3.0,s06,d
1946,1.0,46,1,s06_p1,control,3.0,s06,d
1947,1.0,47,1,s06_p1,control,3.0,s06,d
1948,1.0,48,1,s06_p1,control,3.0,s06,d
1949,1.0,49,1,s06_p1,control,3.0,s06,d
1950,1.0,50,1,s06_p1,control,3.0,s06,d
1951,1.0,51,1,s06_p1,control,3.0,s06,d
1952,1.0,52,1,s06_p1,control,3.0,s06,d
1953,1.0,53,1,s06_p1,control,3.0,s06,d
1954,1.0,54,1,s06_p1,control,3.0,s06,d
1955,1.0,55,1,s06_p1,control,3.0,s06,d
1956,1.0,56,1,s06_p1,control,3.0,s06,d
1957,1.0,57,1,s06_p1,control,3.0,s06,d
1958,1.0,58,1,s06_p1,control,3.0,s06,d
1959,1.0,59,1,s06_p1,control,3.0,s06,d
1960,1.0,60,1,s06_p1,control,3.0,s06,d
1961,1.0,61,1,s06_p1,control,3.0,s06,d
1962,1.0,62,1,s06_p1,control,3.0,s06,d
1963,1.0,63,1,s06_p1,control,3.0,s06,d
1964,1.0,64,1,s06_p1,control,3.0,s06,d
1965,1.0,65,1,s06_p1,control,3.0,s06,d
1966,1.0,66,1,s06_p1,control,3.0,s06,d
1967,1.0,67,1,s06_p1,control,3.0,s06,d
1968,1.0,68,1,s06_p1,control,3.0,s06,d
1969,1.0,69,1,s06_p1,control,3.0,s06,d
1970,1.0,70,1,s06_p1,control,3.0,s06,d
1971,1.0,71,1,s06_p1,control,3.0,s06,d
1972,1.0,72,1,s06_p1,control,3.0,s06,d
1973,1.0,73,1,s06_p1,control,3.0,s06,d
1974,1.0,74,1,s06_p1,control,3.0,s06,d
1975,1.0,75,1,s06_p1,control,3.0,s06,d
1976,1.0,76,1,s06_p1,control,3.0,s06,d
1977,1.0,77,1,s06_p1,control,3.0,s06,d
1978,1.0,78,1,s06_p1,control,3.0,s06,d
1979,1.0,79,1,s06_p1,control,3.0,s06,d
1980,1.0,80,1,s06_p1,control,3.0,s06,d
1981,2.0,81,1,s06_p1,control,3.0,s06,d
1982,3.0,82,1,s06_p1,control,3.0,s06,d
1983,4.0,83,1,s06_p1,control,3.0,s06,d
1984,5.0,84,1,s06_p1,control,3.0,s06,d
1985,5.0,85,1,s06_p1,control,3.0,s06,d
1986,5.0,86,1,s06_p1,control,3.0,s06,d
1987,6.0,87,1,s06_p1,control,3.0,s06,d
1988,6.0,88,1,s06_p1,control,3.0,s06,d
1989,6.0,89,1,s06_p1,control,3.0,s06,d
1990,6.0,90,1,s06_p1,control,3.0,s06,d
1991,7.0,91,1,s06_p1,control,3.0,s06,d
1992,8.0,92,1,s06_p1,control,3.0,s06,d
1993,9.0,93,1,s06_p1,control,3.0,s06,d
1994,10.0,94,1,s06_p1,control,3.0,s06,d
1995,10.0,95,1,s06_p1,control,3.0,s06,d
1996,10.0,96,1,s06_p1,control,3.0,s06,d
1997,10.0,97,1,s06_p1,control,3.0,s06,d
1998,10.0,98,1,s06_p1,control,3.0,s06,d
1999,10.0,99,1,s06_p1,control,3.0,s06,d
2000,0.0,0,1,s07_p1,control,3.0,s07,d
2001,0.0,1,1,s07_p1,control,3.0,s07,d
2002,0.0,2,1,s07_p1,control,3.0,s07,d
2003,0.0,3,1,s07_p1,control,3.0,s07,d
2004,1.0,4,1,s07_p1,control,3.0,s07,d
2005,2.0,5,1,s07_p1,control,3.0,s07,d
2006,2.0,6,1,s07_p1,control,3.0,s07,d
2007,2.0,7,1,s07_p1,control,3.0,s07,d
2008,2.0,8,1,s07_p1,control,3.0,s07,d
2009,3.0,9,1,s07_p1,control,3.0,s07,d
2010,4.0,10,1,s07_p1,control,3.0,s07,d
2011,4.0,11,1,s07_p1,control,3.0,s07,d
2012,4.0,12,1,s07_p1,control,3.0,s07,d
2013,4.0,13,1,s07_p1,control,3.0,s07,d
2014,5.0,14,1,s07_p1,control,3.0,s07,d
2015,6.0,15,1,s07_p1,control,3.0,s07,d
2016,6.0,16,1,s07_p1,control,3.0,s07,d
2017,7.0,17,1,s07_p1,control,3.0,s07,d
2018,7.0,18,1,s07_p1,control,3.0,s07,d
2019,7.0,19,1,s07_p1,control,3.0,s07,d
2020,7.0,20,1,s07_p1,control,3.0,s07,d
2021,7.0,21,1,s07_p1,control,3.0,s07,d
2022,7.0,22,1,s07_p1,control,3.0,s07,d
2023,8.0,23,1,s07_p1,control,3.0,s07,d
2024,8.0,24,1,s07_p1,control,3.0,s07,d
2025,8.0,25,1,s07_p1,control,3.0,s07,d
2026,8.0,26,1,s07_p1,control,3.0,s07,d
2027,8.0,27,1,s07_p1,control,3.0,s07,d
2028,9.0,28,1,s07_p1,control,3.0,s07,d
2029,9.0,29,1,s07_p1,control,3.0,s07,d
2030,10.0,30,1,s07_p1,control,3.0,s07,d
2031,10.0,31,1,s07_p1,control,3.0,s07,d
2032,11.0,32,1,s07_p1,control,3.0,s07,d
2033,11.0,33,1,s07_p1,control,3.0,s07,d
2034,12.0,34,1,s07_p1,control,3.0,s07,d
2035,12.0,35,1,s07_p1,control,3.0,s07,d
2036,12.0,36,1,s07_p1,control,3.0,s07,d
2037,13.0,37,1,s07_p1,control,3.0,s07,d
2038,13.0,38,1,s07_p1,control,3.0,s07,d
2039,13.0,39,1,s07_p1,control,3.0,s07,d
2040,14.0,40,1,s07_p1,control,3.0,s07,d
2041,14.0,41,1,s07_p1,control,3.0,s07,d
2042,15.0,42,1,s07_p1,control,3.0,s07,d
2043,15.0,43,1,s07_p1,control,3.0,s07,d
2044,15.0,44,1,s07_p1,control,3.0,s07,d
2045,16.0,45,1,s07_p1,control,3.0,s07,d
2046,16.0,46,1,s07_p1,control,3.0,s07,d
2047,16.0,47,1,s07_p1,control,3.0,s07,d
2048,16.0,48,1,s07_p1,control,3.0,s07,d
2049,17.0,49,1,s07_p1,control,3.0,s07,d
2050,17.0,50,1,s07_p1,control,3.0,s07,d
2051,17.0,51,1,s07_p1,control,3.0,s07,d
2052,18.0,52,1,s07_p1,control,3.0,s07,d
2053,18.0,53,1,s07_p1,control,3.0,s07,d
2054,18.0,54,1,s07_p1,control,3.0,s07,d
2055,18.0,55,1,s07_p1,control,3.0,s07,d
2056,18.0,56,1,s07_p1,control,3.0,s07,d
2057,18.0,57,1,s07_p1,control,3.0,s07,d
2058,19.0,58,1,s07_p1,control,3.0,s07,d
2059,19.0,59,1,s07_p1,control,3.0,s07,d
2060,19.0,60,1,s07_p1,control,3.0,s07,d
2061,19.0,61,1,s07_p1,control,3.0,s07,d
2062,19.0,62,1,s07_p1,control,3.0,s07,d
2063,20.0,63,1,s07_p1,control,3.0,s07,d
2064,20.0,64,1,s07_p1,control,3.0,s07,d
2065,20.0,65,1,s07_p1,control,3.0,s07,d
2066,20.0,66,1,s07_p1,control,3.0,s07,d
2067,20.0,67,1,s07_p1,control,3.0,s07,d
2068,21.0,68,1,s07_p1,control,3.0,s07,d
2069,21.0,69,1,s07_p1,control,3.0,s07,d
2070,21.0,70,1,s07_p1,control,3.0,s07,d
2071,21.0,71,1,s07_p1,control,3.0,s07,d
2072,21.0,72,1,s07_p1,control,3.0,s07,d
2073,21.0,73,1,s07_p1,control,3.0,s07,d
2074,21.0,74,1,s07_p1,control,3.0,s07,d
2075,22.0,75,1,s07_p1,control,3.0,s07,d
2076,22.0,76,1,s07_p1,control,3.0,s07,d
2077,22.0,77,1,s07_p1,control,3.0,s07,d
2078,22.0,78,1,s07_p1,control,3.0,s07,d
2079,22.0,79,1,s07_p1,control,3.0,s07,d
2080,22.0,80,1,s07_p1,control,3.0,s07,d
2081,22.0,81,1,s07_p1,control,3.0,s07,d
2082,22.0,82,1,s07_p1,control,3.0,s07,d
2083,22.0,83,1,s07_p1,control,3.0,s07,d
2084,22.0,84,1,s07_p1,control,3.0,s07,d
2085,22.0,85,1,s07_p1,control,3.0,s07,d
2086,23.0,86,1,s07_p1,control,3.0,s07,d
2087,23.0,87,1,s07_p1,control,3.0,s07,d
2088,23.0,88,1,s07_p1,control,3.0,s07,d
2089,23.0,89,1,s07_p1,control,3.0,s07,d
2090,23.0,90,1,s07_p1,control,3.0,s07,d
2091,23.0,91,1,s07_p1,control,3.0,s07,d
2092,23.0,92,1,s07_p1,control,3.0,s07,d
2093,24.0,93,1,s07_p1,control,3.0,s07,d
