300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,24,24,25,25,26,26,27,27,27,28,28,29,30,30,31,31,32,32,33,33,33,34,34,35,35,36,37,37,38,38,39,39,39,40,40,41,41,42,42,43,44,44,44,45,45,46,46,47,48,48,48,49,50,50,51,51,52,52,53,53,54,54,54,55,56,56,56,57,57,58,59,59,60,60,61,61,62,62,63,63,63,64,64,65,66,66,67,67,67,68,68,69,69,70,70,71,72,72,73,73,74,74,74,75,76,76,76,77,77,78,78,79,79,80,80,81,82,82,83,83,83,84,85,85,85,86,87,87,88,88,88,89,90,90,91,91,91,92,93,93,94,94,94,95,95,96,97,97,98,98,99,99,100,100,1,1,3,4,4,5,6,8,9,10,11,12,12,14,15,16,17,17,18,20,20,21,22,24,24,26,26,27,28,29,31,31,33,34,34,35,36,37,39,39,41,42,42,43,44,45,46,47,49,49,50,51,52,53,55,55,56,57,59,59,61,61,63,63,64,65,67,68,68,69,71,72,73,73,74,75,77,78,79,79,81,82,82,83,85,86,87,87,89,90,91,91,93,93,94,95,97,97,98,99,101,101,103,104,104,106,107,107,109,109,111,111,113,113,114,115,116,117,118,119,120,122,122,123,124,125,127,128,128,129,131,131,133,134,135,135,137,137,138,139,141,141,143,143,145,146,147,147,149,150,151,152,152,154,154,155,156,158,159,159,161,161,162,164,164,165,166,167,168,169,171,171,172,173,175,175,177,177,178,180,181,182,183,183,185,185,187,188,189,189,191,191,192,193,195,195,196,197,199,199
1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
3,1,1,1,2,1,1,1,3,1,2,1,3,1,2,1,1,1,2,1,3,1,2,1,3,1,1,1,1,1,2,1,3,1,2,1,3,1,1,1,1,1,1,1,3,1,2,1,3,1,3,1,1,1,3,1,2,1,3,1,1,1,2,1,1,1,1,1,3,1,2,1,3,1,1,1,2,1,1,1,3,1,2,1,1,1,3,1,2,1,2,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,2,1,3,1,2,1,3,1,1,1,1,1,2,1,3,1,3,1,2,1,2,1,3,1,2,1,1,1,2,1,3,1,2,1,1,1,1,1,3,1,2,1,3,1,1,1,2,1,2,1,3,1,2,1,3,1,1,1,3,1,2,1,3,1,3,1,3,1,3,1,2,1,1,1,1,1,3,1,3,1,3,1,2,2,1,2,2,1,1,1,2,1,3,1,3,1,3,1,2,1,2,1,1,1,1,1,3,1,3,1,2,1,2,1,1,1,1,1,2,1,3,1,1,1,2,1,1,1,3,1,2,1,3,1,3,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,3,1,2,1,3,1,2,1,3,1,3,1,3,1,1,1,3,1,3,1,3,1,2,1,3,1,3,1,3,1,2,1,1,1,1,1,2,1,3,1,3,1,3,1,2,1,1,1,3,1,3,1,3,1,2,1,1,1,2,3,3,1,2,1,2,1,2,1,2,1,3,1,3,1,2,1,3,1,3,1,3,1,2,1,1,1,3,1,3,1,1,1,3,1,2,1,1,1,1,1,1,1,3,1,3,1,3,1,2,1
90,90,30,90,60,90,30,90,90,90,60,90,90,90,60,90,30,90,60,90,90,90,60,90,90,90,30,90,30,90,60,90,90,90,60,90,90,90,30,90,30,90,30,90,90,90,60,90,90,90,90,90,30,90,90,90,60,90,90,90,30,90,60,90,30,90,30,90,90,90,60,90,90,90,30,90,60,90,30,90,90,90,60,90,30,90,90,90,60,90,60,90,30,90,60,90,30,90,90,90,30,90,60,90,30,90,60,90,90,90,60,90,90,90,30,90,30,90,60,90,90,90,90,90,60,90,60,90,90,90,60,90,30,90,60,90,90,90,60,90,30,90,30,90,90,90,60,90,90,90,30,90,60,90,60,90,90,90,60,90,90,90,30,90,90,90,60,90,90,90,90,90,90,90,90,90,60,90,30,90,30,90,90,90,90,90,90,90,60,60,30,60,60,90,30,90,60,90,90,90,90,90,90,90,60,90,60,90,30,90,30,90,90,90,90,90,60,90,60,90,30,90,30,90,60,90,90,90,30,90,60,90,30,90,90,90,60,90,90,90,90,90,60,90,90,90,60,90,30,90,30,90,30,90,30,90,30,90,60,90,60,90,90,90,90,90,30,90,60,90,30,90,90,90,30,90,30,90,60,90,60,90,90,90,30,90,30,90,30,90,90,90,60,90,90,90,60,90,90,90,90,90,90,90,30,90,90,90,90,90,90,90,60,90,90,90,90,90,90,90,60,90,30,90,30,90,60,90,90,90,90,90,90,90,60,90,30,90,90,90,90,90,90,90,60,90,30,90,60,30,90,90,60,90,60,90,60,90,60,90,90,90,90,90,60,90,90,90,90,90,90,90,60,90,30,90,90,90,90,90,30,90,90,90,60,90,30,90,30,90,30,90,90,90,90,90,90,90,60,90
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
17.30474,3.47934,3.604281,2.922606,2.629745,3.144499,2.646737,2.419845,2.468822,3.218465,2.276914,3.58329,2.55778,2.633743,2.357878,2.968584,2.149974,2.610755,1.918085,2.658732,1.95007,2.695714,2.029032,2.394857,1.830126,2.379864,2.05602,2.3069,2.070013,2.402853,1.815135,2.526794,1.694192,2.424843,1.55126,2.68072,1.782152,2.304902,2.301901,2.156971,1.645216,2.094002,1.701188,2.297904,1.981054,2.089004,2.038027,2.167968,1.542265,2.288908,2.214944,2.106995,1.662207,2.447832,1.159447,2.311897,1.398333,2.034029,1.910089,2.207947,1.927081,2.042024,1.606234,1.995048,1.711184,1.962063,1.479295,2.15897,1.454306,1.95107,1.431317,1.820132,1.669203,2.257923,1.838123,1.938075,1.63422,1.972059,1.189432,1.973058,1.238409,1.825129,1.439314,1.752164,1.438314,1.84412,1.701188,2.083007,1.229413,1.940074,1.150452,1.911088,1.254402,1.364349,1.541264,1.978057,1.421321,2.196953,1.540264,1.809138,1.526272,1.979056,1.549261,1.627224,2.284909,1.984053,1.566252,1.988052,1.021513,2.026033,1.638219,1.571251,1.406329,1.705186,1.365348,1.842121,1.631222,1.97106,1.99005,1.836125,2.15897,1.920084,1.831127,1.794145,1.502283,2.751687,1.230412,2.031031,1.030508,2.082007,1.811136,1.608233,2.212944,1.581246,1.44631,1.547261,1.10947,1.80214,1.238409,1.469299,1.422322,1.507281,2.499806,1.584244,1.830127,1.672202,1.574249,1.574249,1.373345,1.730175,1.982054,1.850117,1.422321,1.525273,1.420322,1.722178,1.117467,1.658209,1.348357,1.522273,1.156448,1.656211,1.567252,1.602235,1.541265,1.640218,1.06849,1.560256,1.525272,1.722179,1.460303,1.69719,1.51028,1.608233,1.838122,1.646214,1.374345,1.468299,1.517276,1.458304,1.879104,1.486291,1.108471,1.681198,1.926081,1.591241,1.48529,1.561255,1.125464,0.6416936,1.409328,1.715182,3.733218,2.393857,1.951069,1.979056,1.541265,1.90609,1.870108,2.433839,3.482339,1.698189,1.775153,2.938597,1.206425,1.722178,1.222418,2.128981,2.048023,1.90609,1.684197,2.100998,1.181436,2.019036,1.685196,2.123987,1.526272,1.923082,1.390336,1.755163,1.421322,1.86611,1.461303,1.748165,1.365349,1.747166,1.190432,1.770156,1.469299,1.474296,1.862112,1.523273,1.646214,1.651213,1.460302,1.651212,1.422321,1.524273,1.838124,1.810137,1.481293,1.552259,1.125463,1.747166,1.126463,1.470298,1.396334,1.69919,1.870107,1.73717,1.125463,1.788147,1.381342,1.595239,1.493288,1.467299,1.430318,1.460303,1.934078,1.627223,1.518275,1.57125,1.813136,1.505282,1.478294,1.466301,1.749165,2.419847,1.21542,1.730175,2.22194,1.57125,1.735173,1.664206,1.44631,1.770154,1.519275,1.803142,1.502284,1.755163,1.710184,1.532269,1.44531,1.547263,1.532268,2.187956,1.54926,1.394335,1.533269,1.508281,1.917085,1.707186,1.645215,1.730174,1.254402,1.585243,1.623226,1.378342,1.398333,1.561255,1.799142,1.498285,1.734173,2.345881,1.246405,1.540267,1.830127,1.539266,1.574249,1.739171,1.568252,1.515277,1.797142,1.525273,1.253402,1.786148,1.348357,1.571251,1.222417,1.618227,1.174439,1.580246,1.109471,1.59324,1.158448,1.458304,1.806139,2.553782,1.190433,1.643216,1.741169,1.548262,1.78215,1.506281,1.741169,1.584244,1.502284,1.601236,1.351355,1.522274,2.030031,1.531269,1.621226,1.548261,1.484291,1.539265,2.086004,1.460304,1.686196,5.739261,4.159015,1.969061,1.412326,2.020036,1.213421,1.4673,1.438313,2.234933,1.518276,1.63522,1.492287,1.580246,1.406329,2.058018,1.206424,1.619227,1.237409,1.650212,1.358352,1.691715,1.774154,1.673201,1.181436,1.412326,1.806139,1.451307,1.709184,1.833126,1.405329,1.724177,1.765158,1.501284,1.637219,1.713183,1.487291,1.420322,1.501284,1.507281,1.61323,1.747166,1.661208,1.396334,1.470297,1.562254,1.491288,1.476296,1.388337,1.530271,1.710184,1.465301
1,1,1,1,2,2,2,2,3,3,4,4,5,5,6,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,9,9,10,10,11,11,12,12,12,12,12,12,13,13,14,14,15,15,15,15,15,15,16,16,17,17,18,18,19,19,19,19,19,19,19,19,20,20,21,21,21,21,22,22,23,23,23,23,23,23,24,24,25,25,25,25,26,26,26,26,27,27,27,27,28,28,28,28,29,29,29,29,29,29,30,30,30,30,31,31,31,31,32,32,33,33,33,33,33,33,34,34,35,35,36,36,37,37,38,38,39,39,39,39,39,39,40,40,40,40,40,40,41,41,42,42,43,43,44,44,45,45,45,45,46,46,47,47,48,48,49,49,49,49,50,50,51,51,52,52,53,53,54,54,55,55,55,55,55,55,55,55,56,56,57,57,58,58,58,58,58,58,59,59,59,59,59,59,60,60,1,1,1,1,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,7,7,7,7,7,7,8,8,8,8,9,9,9,9,10,10,11,11,12,12,12,12,13,13,13,13,14,14,15,15,16,16,17,17,17,17,17,17,18,18,19,19,20,20,21,21,21,21,22,22,22,22,23,23,24,24,24,24,25,25,25,25,26,26,26,26,26,26,26,26,27,27,28,28,29,29,29,29,30,30,31,31,31,31,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,38,38,39,39,40,40,40,40,41,41,42,42,42,42,43,43,44,44,45,45,46,46,47,47,47,47,48,48,48,48,49,49,49,49,49,49,49,49,50,50,51,51,51,51,52,52,53,53,54,54,55,55,55,55,55,55,56,56,56,56,56,56,57,57,57,57,57,57,58,58,58,58,59,59,60,60,61,61,61,61
0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,19,19,20,20,21,21,22,22,23,23,23,23,24,24,25,25,26,26,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,40,40,41,41,42,42,43,43,44,44,45,45,46,46,47,47,48,48,48,48,49,49,50,50,51,51,51,51,52,52,53,53,53,53,54,54,55,55,56,56,57,57,58,58,59,59,60,60,61,61,62,62,63,63,64,64,65,65,65,65,66,66,67,67,68,68,69,69,70,70,71,71,72,72,73,73,74,74,75,75,76,76,77,77,78,78,79,79,80,80,81,81,82,82,83,83,84,84,85,85,86,86,87,87,88,88,89,89,90,90,91,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9,9,9,9,10,10,11,11,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,24,24,25,25,26,26,26,26,27,27,28,28,29,29,30,30,31,31,32,32,33,33,34,34,35,35,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,43,44,44,45,45,46,46,47,47,48,48,48,48,49,49,50,50,51,51,52,52,53,53,54,54,55,55,55,55,56,56,57,57,58,58,59,59,60,60,61,61,62,62,63,63,64,64,64,64,65,65,65,65,66,66,67,67,67,67,67,67,68,68,69,69,70,70,70,70,70,70,71,71,72,72,73,73,74,74,75,75,76,76,77,77,78,78,79,79,80,80,81,81,82,82,83,83,84,84,85,85,86,86,87
